Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2017-12-19,Lunch,1220.0,65.0,9.5,0.0,0.0,0.0,150.0,2870.0,600.0,107.0,12.0,11.0,58.0,4.0,30.0,2.0,0.0,
2017-12-21,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2017-12-21,Lunch,720.0,32.0,10.0,0.0,0.0,0.0,240.0,1420.0,0.0,66.0,6.0,5.8,48.0,0.0,0.0,0.0,0.0,
2017-12-22,Breakfast,281.3,9.0,3.9,1.1,2.8,0.0,39.4,731.3,292.5,31.5,2.3,2.3,19.1,4.5,0.0,22.5,16.9,
2017-12-26,Breakfast,689.0,36.4,14.0,4.8,12.4,0.4,609.4,1191.1,683.7,52.9,2.0,12.1,39.7,25.7,3.9,27.5,29.9,
2017-12-26,Lunch,529.7,35.0,14.0,0.0,14.0,0.0,191.3,107.3,653.3,0.0,0.0,0.0,51.3,0.0,0.0,2.3,16.3,
2017-12-26,Dinner,478.7,27.7,10.3,8.8,7.1,0.0,47.3,402.8,95.2,42.5,1.6,21.5,12.6,5.6,0.0,9.1,6.8,
2017-12-26,Snacks,110.0,6.5,2.5,0.0,0.0,0.0,0.0,50.0,0.0,13.0,0.5,12.0,2.0,0.0,0.0,2.0,3.0,
2017-12-27,Breakfast,281.3,9.0,3.9,1.1,2.8,0.0,39.4,731.3,292.5,31.5,2.3,2.3,19.1,4.5,0.0,22.5,16.9,
2017-12-27,Lunch,1100.0,54.5,12.1,0.0,0.0,0.0,170.0,2537.5,525.0,106.5,12.5,6.0,54.3,0.0,0.0,0.0,0.0,
2017-12-27,Dinner,617.5,5.1,2.0,2.3,2.1,0.0,142.9,35.7,415.0,121.2,5.6,3.2,24.1,3.2,0.0,6.0,40.4,
2017-12-28,Breakfast,281.3,9.0,3.9,1.1,2.8,0.0,39.4,731.3,292.5,31.5,2.3,2.3,19.1,4.5,0.0,22.5,16.9,
2017-12-28,Lunch,503.6,25.0,12.0,0.0,6.0,0.0,116.0,203.3,336.0,30.7,1.3,5.3,34.7,5.3,0.0,35.9,15.0,
2017-12-28,Dinner,617.5,5.1,2.0,2.3,2.1,0.0,142.9,35.7,415.0,121.2,5.6,3.2,24.1,3.2,0.0,6.0,40.4,
2017-12-28,Snacks,123.3,5.7,4.0,0.0,0.0,0.0,1.7,56.7,0.0,17.7,0.3,14.3,0.7,0.0,0.0,0.7,2.0,
2017-12-29,Breakfast,281.3,9.0,3.9,1.1,2.8,0.0,39.4,731.3,292.5,31.5,2.3,2.3,19.1,4.5,0.0,22.5,16.9,
2017-12-29,Lunch,226.9,11.5,5.0,0.0,3.0,0.0,51.0,49.7,168.0,13.3,0.7,0.7,16.3,2.7,0.0,13.8,7.5,
2017-12-30,Breakfast,689.0,34.9,14.7,3.3,7.9,0.4,616.9,1236.1,694.2,51.4,2.0,10.6,41.2,25.7,3.9,27.5,26.9,
2017-12-30,Lunch,360.0,14.5,5.5,0.0,1.5,0.0,60.0,340.0,460.0,20.5,2.0,16.0,37.5,10.0,0.0,44.0,4.0,
2017-12-30,Dinner,531.4,31.8,10.3,1.0,6.4,1.5,105.0,727.5,1063.4,27.0,6.4,15.5,33.6,20.5,56.6,18.9,34.9,
2017-12-31,Breakfast,510.0,11.3,5.0,1.3,3.6,0.0,30.0,625.0,915.0,83.5,5.0,34.5,22.5,25.0,0.0,77.5,125.0,
2017-12-31,Lunch,768.8,26.8,4.2,1.5,1.5,0.0,85.0,1860.0,520.0,77.6,4.0,6.0,58.2,10.0,70.0,6.0,10.0,
2018-01-01,Breakfast,617.5,31.6,12.4,3.8,10.6,0.3,423.4,1120.1,614.7,52.5,2.0,11.9,33.5,20.3,3.9,24.7,25.0,
2018-01-01,Lunch,670.0,41.2,10.8,3.0,3.0,0.0,95.0,589.0,0.0,31.0,2.4,4.6,31.6,0.0,0.0,0.0,0.0,
2018-01-02,Breakfast,440.0,11.3,7.0,0.0,0.0,0.0,26.7,556.7,0.0,71.7,3.0,17.7,11.3,5.3,10.0,15.0,20.0,
2018-01-02,Lunch,866.3,22.5,9.0,0.0,0.0,0.0,56.3,1485.0,0.0,100.1,11.3,4.5,50.6,16.9,33.8,6.8,39.4,
2018-01-03,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-03,Lunch,900.0,44.5,8.6,0.0,0.0,0.0,90.0,2087.5,525.0,91.5,10.5,4.0,40.3,0.0,0.0,0.0,0.0,
2018-01-04,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-04,Lunch,1010.0,44.0,8.5,22.0,10.5,0.0,65.0,1670.0,1510.0,120.0,10.0,7.0,35.0,6.0,25.0,8.0,28.0,
2018-01-05,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2018-01-05,Lunch,650.0,31.0,7.5,0.0,0.0,0.0,165.0,1470.0,0.0,43.0,6.0,9.0,51.0,4.0,30.0,2.0,0.0,
2018-01-05,Dinner,637.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.8,8.8,31.3,0.0,0.0,0.0,0.0,
2018-01-08,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-08,Lunch,1101.0,52.5,7.5,31.5,16.5,0.0,27.0,510.0,106.5,7.5,1.5,10.5,1.5,0.0,6.0,1.5,0.0,
2018-01-09,Breakfast,472.5,21.4,5.6,0.0,0.0,10.1,0.0,382.5,0.0,69.8,3.4,39.4,0.0,0.0,0.0,4.5,7.9,
2018-01-09,Lunch,650.0,31.0,7.5,0.0,0.0,0.0,165.0,1470.0,0.0,43.0,6.0,9.0,51.0,4.0,30.0,2.0,0.0,
2018-01-09,Dinner,480.0,15.5,7.0,0.0,0.0,0.0,190.0,1630.0,0.0,11.0,1.0,6.0,74.0,40.0,12.0,12.0,22.0,
2018-01-10,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-10,Lunch,812.0,34.8,3.5,0.0,0.0,0.0,85.0,1386.0,1098.0,83.4,17.8,12.6,40.0,0.0,4.0,4.0,20.0,
2018-01-10,Dinner,1090.0,65.0,19.0,0.0,0.0,1.0,104.0,3272.0,0.0,87.0,9.0,10.0,41.0,0.0,0.0,0.0,0.0,
2018-01-11,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-11,Lunch,866.3,22.5,9.0,0.0,0.0,0.0,56.3,1485.0,0.0,100.1,11.3,4.5,50.6,16.9,33.8,6.8,39.4,
2018-01-12,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2018-01-12,Lunch,920.0,40.0,7.5,20.0,9.5,0.0,65.0,1570.0,1310.0,107.0,9.0,7.0,34.0,6.0,25.0,8.0,28.0,
2018-01-12,Dinner,370.0,5.4,1.1,0.2,2.0,0.0,100.0,221.5,147.1,39.7,2.6,3.1,48.2,1.6,7.0,4.1,10.9,
2018-01-13,Breakfast,231.0,12.0,7.0,0.6,3.1,0.0,38.0,266.0,67.0,26.0,1.5,6.0,4.7,8.0,0.0,0.0,6.0,
2018-01-13,Lunch,570.0,30.0,8.0,0.0,0.0,0.0,195.0,1190.0,0.0,68.0,4.0,9.0,26.0,6.0,0.0,15.0,25.0,
2018-01-13,Dinner,718.0,36.1,19.1,0.0,0.0,0.0,90.0,204.8,0.0,82.0,4.0,4.0,21.1,18.0,0.0,0.0,23.8,
2018-01-13,Snacks,280.0,8.0,1.3,0.0,0.0,0.0,93.3,1013.3,0.0,8.0,1.3,2.7,48.0,0.0,40.0,10.7,2.7,
2018-01-14,Breakfast,552.5,28.5,8.0,0.0,0.0,0.0,195.0,1190.0,0.0,67.0,4.0,9.0,26.0,6.0,0.0,15.0,25.0,
2018-01-14,Lunch,400.5,35.4,8.3,0.0,0.0,0.0,53.3,633.4,0.0,2.0,1.0,0.8,18.4,7.5,10.0,20.0,17.5,
2018-01-14,Dinner,562.4,32.4,10.3,1.0,6.4,1.5,105.0,755.4,1171.4,32.4,7.9,18.2,34.3,23.5,65.6,21.9,35.4,
2018-01-14,Snacks,903.0,44.2,23.1,0.0,0.0,0.4,40.0,893.5,0.0,100.3,3.0,56.6,29.9,20.0,20.0,8.0,14.0,
2018-01-15,Lunch,678.8,44.9,16.4,0.0,0.0,1.0,104.0,1810.8,0.0,33.6,3.8,10.0,35.8,0.0,0.0,0.0,0.0,
2018-01-16,Breakfast,480.0,27.0,13.0,0.0,0.0,0.0,20.0,410.0,0.0,56.0,1.0,30.0,5.0,0.0,0.0,0.0,8.0,
2018-01-16,Lunch,650.0,31.0,7.5,0.0,0.0,0.0,165.0,1470.0,0.0,43.0,6.0,9.0,51.0,4.0,30.0,2.0,0.0,
2018-01-16,Dinner,1346.3,57.8,19.0,0.0,0.0,0.0,155.5,1730.0,501.3,153.8,14.1,31.0,42.0,59.0,35.8,17.3,46.5,
2018-01-17,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-17,Lunch,866.3,22.5,9.0,0.0,0.0,0.0,56.3,1485.0,0.0,100.1,11.3,4.5,50.6,16.9,33.8,6.8,39.4,
2018-01-18,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2018-01-18,Lunch,700.0,38.0,5.0,5.0,20.0,0.0,100.0,580.0,0.0,48.0,6.0,10.0,56.0,0.0,4.0,4.0,8.0,
2018-01-18,Dinner,999.0,66.0,17.0,3.0,8.0,0.0,84.0,2182.0,1420.0,64.0,29.0,4.0,35.0,14.0,12.0,24.0,79.0,
2018-01-19,Breakfast,445.0,15.0,7.5,0.0,0.0,0.3,30.0,820.0,0.0,63.0,4.0,10.0,15.0,12.0,6.0,6.0,0.0,
2018-01-19,Lunch,1496.0,99.5,24.5,37.5,19.0,0.0,237.0,2725.0,836.5,75.5,5.5,14.5,76.5,42.0,40.0,47.5,28.0,
2018-01-19,Snacks,177.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,3.8,0.0,0.0,0.0,0.0,
2018-01-20,Breakfast,552.5,28.5,8.0,0.0,0.0,0.0,195.0,1190.0,0.0,67.0,4.0,9.0,26.0,6.0,0.0,15.0,25.0,
2018-01-20,Lunch,860.0,50.0,9.8,22.5,13.8,0.0,75.0,1315.0,1107.5,77.0,7.5,0.0,27.5,0.0,10.0,2.0,8.0,
2018-01-21,Lunch,520.0,39.0,17.0,0.0,0.0,1.0,120.0,1160.0,0.0,11.0,3.0,7.0,33.0,25.0,20.0,35.0,25.0,
2018-01-21,Snacks,591.3,38.2,11.7,7.0,3.7,0.0,86.0,1778.3,154.2,29.7,7.3,11.3,33.3,0.0,31.3,10.3,6.0,
2018-01-22,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-22,Lunch,650.0,31.0,7.5,0.0,0.0,0.0,165.0,1470.0,0.0,43.0,6.0,9.0,51.0,4.0,30.0,2.0,0.0,
2018-01-22,Dinner,866.3,22.5,9.0,0.0,0.0,0.0,56.3,1485.0,0.0,100.1,11.3,4.5,50.6,16.9,33.8,6.8,39.4,
2018-01-23,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2018-01-23,Lunch,920.0,40.0,7.5,20.0,9.5,0.0,65.0,1570.0,1310.0,107.0,9.0,7.0,34.0,6.0,25.0,8.0,28.0,
2018-01-23,Dinner,455.0,3.5,0.0,0.0,0.0,0.0,38.0,1043.0,405.0,38.0,2.0,0.0,42.0,28.0,4.0,40.0,6.0,
2018-01-24,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-24,Lunch,610.0,5.0,0.0,0.0,0.0,0.0,38.0,1043.0,405.0,74.0,4.0,0.0,46.0,28.0,4.0,42.0,10.0,
2018-01-25,Breakfast,445.0,15.0,7.5,0.0,0.0,0.3,30.0,820.0,0.0,63.0,4.0,10.0,15.0,12.0,6.0,6.0,0.0,
2018-01-25,Lunch,920.0,40.0,7.5,20.0,9.5,0.0,65.0,1570.0,1310.0,107.0,9.0,7.0,34.0,6.0,25.0,8.0,28.0,
2018-01-25,Dinner,775.1,39.6,17.5,0.4,2.4,2.3,168.9,462.6,541.5,46.4,4.0,2.1,52.8,5.6,0.0,27.1,34.3,
2018-01-26,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-28,Breakfast,552.5,28.5,8.0,0.0,0.0,0.0,195.0,1190.0,0.0,67.0,4.0,9.0,26.0,6.0,0.0,15.0,25.0,
2018-01-28,Lunch,577.8,34.7,12.8,0.5,15.2,0.0,164.7,200.4,1064.2,18.1,1.6,1.7,46.3,0.4,19.1,3.7,17.7,
2018-01-29,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-01-29,Lunch,1078.0,56.0,9.5,0.0,0.0,0.0,166.0,2407.0,534.0,89.0,10.0,9.0,56.0,4.0,30.0,2.0,0.0,
2018-01-30,Breakfast,316.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,6.7,0.0,0.0,0.0,0.0,
2018-01-30,Lunch,934.0,35.0,5.0,21.0,11.0,0.0,18.0,340.0,71.0,5.0,1.0,7.0,1.0,0.0,4.0,1.0,0.0,
2018-01-30,Dinner,562.4,32.4,10.3,1.0,6.4,1.5,105.0,755.4,1171.4,32.4,7.9,18.2,34.3,23.5,65.6,21.9,35.4,
2018-01-31,Breakfast,130.0,7.0,3.0,0.0,0.0,0.0,10.0,35.0,0.0,15.0,2.0,7.0,2.0,2.0,0.0,0.0,4.0,
2018-01-31,Lunch,778.1,43.0,12.0,1.9,9.2,0.6,101.1,1852.0,587.3,58.5,2.4,17.3,37.4,4.0,4.8,13.4,28.2,
2018-01-31,Snacks,71.3,3.0,1.9,0.0,0.0,0.0,1.9,33.8,0.0,11.3,0.0,8.3,0.4,0.0,0.0,0.8,0.0,
2018-02-01,Breakfast,445.0,15.0,7.5,0.0,0.0,0.3,30.0,820.0,0.0,63.0,4.0,10.0,15.0,12.0,6.0,6.0,0.0,
2018-02-01,Lunch,775.0,30.0,6.3,0.0,0.0,0.0,87.5,2625.0,0.0,81.3,5.0,28.8,37.5,31.3,43.8,7.5,18.8,
2018-02-02,Breakfast,643.9,38.7,9.9,1.9,6.4,0.2,229.9,523.4,240.0,54.6,1.4,6.7,21.0,32.1,24.5,14.7,10.3,
2018-02-02,Lunch,351.3,13.0,2.7,0.6,3.3,0.0,43.3,655.7,161.7,33.7,6.3,2.9,25.6,17.4,5.3,3.0,14.3,
2018-02-03,Lunch,1010.0,44.0,8.5,22.0,10.5,0.0,65.0,1670.0,1510.0,120.0,10.0,7.0,35.0,6.0,25.0,8.0,28.0,
2018-02-03,Snacks,170.0,10.0,4.5,0.0,0.0,0.0,20.0,170.0,0.0,13.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,
2018-02-05,Breakfast,472.5,15.5,7.3,1.0,2.5,0.2,50.0,1060.0,260.0,59.5,4.0,7.0,24.5,10.0,3.0,23.0,15.0,
2018-02-05,Lunch,650.0,31.0,7.5,0.0,0.0,0.0,165.0,1470.0,0.0,43.0,6.0,9.0,51.0,4.0,30.0,2.0,0.0,
2018-02-06,Breakfast,640.0,30.0,13.0,0.0,0.0,0.0,270.0,1300.0,0.0,65.0,0.0,11.0,31.0,0.0,0.0,0.0,0.0,
2018-02-06,Lunch,930.0,37.5,10.5,0.0,0.0,0.0,25.0,1120.0,0.0,92.0,2.0,1.0,54.0,0.0,0.0,0.0,0.0,
2018-02-06,Dinner,600.0,18.5,2.3,0.0,0.0,0.0,38.0,1268.0,405.0,35.0,3.0,0.0,41.0,28.0,4.0,38.0,2.0,
2018-02-07,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-07,Lunch,1010.0,44.0,8.5,22.0,10.5,0.0,65.0,1670.0,1510.0,120.0,10.0,7.0,35.0,6.0,25.0,8.0,28.0,
2018-02-07,Dinner,720.0,45.0,9.9,14.0,19.3,0.0,369.0,2209.5,729.0,23.0,0.9,0.0,50.4,27.0,0.0,90.0,27.0,
2018-02-08,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-08,Lunch,861.4,32.3,4.5,1.9,9.1,0.0,122.3,750.2,802.7,97.1,5.6,52.6,54.7,9.8,218.4,1.3,6.5,
2018-02-09,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-09,Lunch,666.3,27.3,9.5,1.4,10.1,0.0,58.3,850.7,161.7,62.2,9.3,10.4,39.1,17.4,5.3,3.0,14.3,
2018-02-10,Lunch,693.7,25.2,5.1,0.9,5.0,0.0,86.7,1310.1,242.5,66.8,11.5,5.7,51.2,34.3,8.0,5.8,28.2,
2018-02-11,Breakfast,500.0,24.0,8.0,0.0,0.0,0.0,195.0,1190.0,0.0,64.0,4.0,9.0,26.0,6.0,0.0,15.0,25.0,
2018-02-11,Lunch,1160.0,45.5,8.0,10.0,5.0,0.0,97.5,1910.0,820.0,125.5,14.0,6.0,62.0,37.5,10.0,8.0,38.0,
2018-02-11,Dinner,822.4,57.5,25.3,1.0,6.4,1.5,165.0,991.2,1387.4,43.2,10.9,23.8,35.5,47.5,83.6,27.9,36.4,
2018-02-12,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-12,Lunch,780.3,31.1,0.0,0.0,0.0,0.0,37.5,1121.9,0.0,84.8,14.6,0.0,40.8,0.0,0.0,0.0,0.0,
2018-02-12,Dinner,733.7,34.3,7.8,5.0,3.0,0.0,66.7,386.7,333.3,56.5,2.0,0.0,50.1,0.0,0.0,31.3,28.0,
2018-02-12,Snacks,65.0,2.5,1.8,0.0,0.0,0.0,0.0,30.0,0.0,9.5,0.0,4.5,0.8,0.0,0.0,0.0,0.0,
2018-02-13,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-13,Lunch,880.0,39.0,9.0,9.0,5.0,0.0,180.0,2390.0,590.0,72.0,7.0,5.0,64.0,0.0,6.0,0.0,8.0,
2018-02-13,Dinner,238.7,12.0,4.0,0.0,0.0,0.0,66.7,86.7,333.3,0.0,0.0,0.0,30.7,0.0,0.0,1.3,20.0,
2018-02-14,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-14,Lunch,480.0,20.0,6.0,0.0,0.0,0.0,90.0,1160.0,0.0,46.0,7.0,4.0,35.0,0.0,0.0,0.0,0.0,
2018-02-17,Breakfast,489.0,32.9,14.7,3.3,7.9,0.4,616.9,1236.1,694.2,11.4,0.0,8.6,35.2,25.7,3.9,27.5,14.9,
2018-02-18,Breakfast,668.2,37.4,15.5,3.3,7.9,0.4,616.9,2024.2,1196.9,39.6,7.5,20.4,42.1,31.7,9.9,50.0,17.9,
2018-02-18,Dinner,642.0,34.2,5.7,3.4,22.9,0.0,125.0,363.0,1368.0,34.5,13.2,10.1,67.0,52.0,505.0,21.0,38.0,
2018-02-19,Breakfast,497.2,30.4,13.5,2.3,6.1,0.3,430.9,1480.3,792.8,22.7,3.8,12.3,32.3,22.3,5.9,36.0,11.5,
2018-02-20,Breakfast,225.0,11.0,2.0,1.0,1.0,0.0,0.0,167.5,259.0,24.0,5.0,2.5,8.5,0.0,0.0,2.0,9.0,
2018-02-20,Lunch,866.3,22.5,9.0,0.0,0.0,0.0,56.3,1485.0,0.0,100.1,11.3,4.5,50.6,16.9,33.8,6.8,39.4,
2018-02-21,Breakfast,480.0,27.0,13.0,0.0,0.0,0.0,20.0,410.0,0.0,56.0,1.0,30.0,5.0,0.0,0.0,0.0,8.0,
2018-02-21,Lunch,765.1,26.0,12.6,1.5,2.9,0.0,90.6,1876.6,226.5,89.6,5.0,14.3,40.5,14.1,9.2,52.0,30.7,
2018-02-22,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-22,Lunch,1173.8,37.5,11.6,7.5,3.8,0.0,56.3,1815.0,615.0,139.1,15.1,4.5,54.4,16.9,41.3,8.3,45.4,
2018-02-22,Dinner,462.5,15.5,6.8,0.0,1.5,0.0,73.3,392.6,460.0,37.4,4.0,18.5,45.1,10.0,0.0,46.5,4.7,
2018-02-23,Breakfast,450.0,23.0,5.3,1.0,0.0,0.0,462.0,487.0,825.0,45.0,4.0,12.0,20.0,15.0,52.0,11.0,19.0,
2018-02-23,Lunch,690.0,27.0,9.0,0.0,0.0,0.0,30.0,1410.0,0.0,81.0,6.0,6.0,33.0,0.0,0.0,0.0,0.0,
2018-02-27,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-02-27,Lunch,575.0,27.5,6.3,0.0,0.0,0.0,37.5,600.0,600.0,72.5,7.5,5.0,12.5,0.0,0.0,5.0,25.0,
2018-02-28,Breakfast,386.6,22.4,9.6,2.9,7.2,0.3,229.9,773.6,170.5,26.8,1.0,2.3,22.1,11.0,0.0,29.9,15.2,
2018-02-28,Lunch,500.0,32.0,6.0,0.0,0.0,0.0,70.0,580.0,0.0,36.0,4.0,16.0,18.0,20.0,50.0,12.0,12.0,
2018-02-28,Dinner,968.3,39.8,6.4,5.9,24.6,0.0,150.0,599.8,174.7,86.3,2.8,5.3,73.5,2.0,10.0,13.7,30.4,
2018-02-28,Snacks,120.0,6.0,3.8,0.8,0.8,0.0,0.0,82.5,0.0,16.5,0.8,7.5,0.8,0.0,0.0,0.0,4.5,
2018-03-01,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-03-01,Lunch,600.0,18.0,5.0,0.0,0.0,0.0,50.0,1580.0,280.0,84.0,10.0,8.0,28.0,0.0,0.0,12.0,30.0,
2018-03-01,Dinner,619.9,33.5,5.0,3.0,22.0,0.0,100.0,220.0,70.0,41.0,2.0,2.0,48.0,0.0,4.0,4.0,10.0,
2018-03-01,Snacks,340.0,18.0,4.3,0.3,0.3,0.0,0.0,467.5,0.0,41.5,2.3,13.5,3.3,0.0,0.0,0.0,7.5,
2018-03-02,Breakfast,570.0,25.0,9.0,0.0,0.0,0.0,180.0,850.0,0.0,60.0,2.0,1.0,25.0,10.0,0.0,20.0,25.0,
2018-03-02,Lunch,27.0,2.5,1.1,0.9,5.0,0.0,0.0,3.5,242.5,1.5,3.5,0.4,0.5,1.0,8.0,0.5,1.5,
2018-03-02,Snacks,100.0,8.1,0.9,0.0,0.0,0.0,0.0,75.0,181.3,5.0,1.9,1.3,3.8,1.3,0.0,2.5,3.8,
2018-03-03,Breakfast,820.0,24.0,8.0,0.0,0.0,0.0,195.0,1270.0,0.0,64.0,4.0,9.0,82.0,6.0,12.0,15.0,37.0,
2018-03-03,Snacks,310.0,15.0,9.5,0.0,0.0,0.0,25.0,260.0,250.0,33.0,3.0,24.0,7.0,2.0,0.0,0.0,2.0,
2018-03-04,Breakfast,477.2,28.1,12.1,2.3,6.1,0.3,420.9,1357.8,749.3,24.9,5.0,12.3,30.3,22.3,5.9,39.7,12.0,
2018-03-04,Dinner,880.0,58.0,19.0,5.7,24.0,0.0,336.0,2508.0,157.0,57.0,2.0,1.0,25.0,12.0,0.0,7.0,10.0,
2018-03-04,Snacks,580.0,20.0,10.0,0.0,0.0,0.5,40.0,360.0,0.0,89.0,1.0,69.0,12.0,20.0,0.0,35.0,15.0,
2018-03-05,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-03-05,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2018-03-05,Snacks,63.6,3.6,0.9,0.0,0.0,0.0,0.0,136.4,0.0,6.4,0.9,0.9,2.3,0.0,0.0,0.0,2.3,
2018-03-06,Breakfast,400.0,12.0,2.0,0.0,0.0,0.0,0.0,266.0,844.0,70.0,2.0,0.0,8.0,2.0,2.0,6.0,24.0,
2018-03-06,Lunch,500.0,34.0,2.5,0.0,0.0,0.0,45.0,750.0,0.0,32.0,4.0,19.0,17.0,170.0,80.0,10.0,15.0,
2018-03-06,Dinner,629.9,35.4,5.3,3.0,22.5,0.0,125.0,907.2,130.4,21.0,1.3,17.8,57.1,5.5,104.8,5.7,11.4,
2018-03-06,Snacks,259.1,15.1,5.8,0.0,0.0,0.0,20.0,360.9,0.0,21.9,3.3,10.3,9.2,0.0,0.0,0.0,3.2,
2018-03-07,Breakfast,250.0,8.0,3.5,1.0,2.5,0.0,35.0,650.0,260.0,28.0,2.0,2.0,17.0,4.0,0.0,20.0,15.0,
2018-03-07,Lunch,600.0,24.0,2.0,0.0,0.0,0.0,70.0,840.0,0.0,54.0,8.0,2.0,42.0,40.0,16.0,4.0,16.0,
2018-03-07,Dinner,709.9,48.4,2.5,1.5,11.0,0.0,50.0,867.2,130.4,23.5,1.3,16.3,53.1,5.5,101.8,2.7,5.4,
2018-03-07,Snacks,127.3,7.3,1.8,0.0,0.0,0.0,0.0,272.7,0.0,12.7,1.8,1.8,4.5,0.0,0.0,0.0,4.5,
2018-03-08,Breakfast,458.1,27.1,11.1,3.8,9.1,0.3,415.9,844.6,239.5,27.1,1.0,2.5,28.4,16.4,0.0,32.7,20.0,
2018-03-08,Lunch,760.0,28.0,12.0,0.0,0.0,0.0,280.0,1680.0,0.0,69.3,5.3,2.7,53.3,0.0,0.0,0.0,0.0,
2018-03-08,Snacks,323.6,18.8,2.6,1.0,4.4,0.0,9.0,162.6,38.2,33.3,0.4,2.7,6.9,1.0,0.1,1.4,3.9,
2018-03-09,Breakfast,465.0,31.0,13.5,0.0,0.0,0.5,45.0,322.5,119.0,38.0,3.0,9.5,11.5,10.0,2.0,2.0,11.0,
